standard_id,layer_id,CODIGO__MUESTRA,n_params,violation_score_0_100,severity_score_0_100,risk_score_0_100,critical_violation_flag,created_at,standard_code,layer_code
2,1,19900,2,100.0,59.95,87.98,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19901,2,57.14,20.98,46.29,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19902,2,57.14,57.04,57.11,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19919,2,57.14,56.85,57.05,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19920,2,57.14,56.12,56.83,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19921,2,100.0,55.27,86.58,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19922,2,57.14,4.23,41.27,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19923,2,57.14,56.19,56.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19924,2,57.14,56.73,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19944,2,57.14,56.94,57.08,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19945,2,100.0,49.14,84.74,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19946,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,19947,2,57.14,57.08,57.12,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19948,2,57.14,56.76,57.03,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19949,2,57.14,18.0,45.4,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19950,2,57.14,24.68,47.4,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19951,2,100.0,38.06,81.42,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19955,2,57.14,6.12,41.83,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19956,2,57.14,56.0,56.8,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19957,2,57.14,51.06,55.32,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19958,2,57.14,46.56,53.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,19959,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,19960,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,19961,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,19962,2,57.14,42.86,52.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20014,2,57.14,56.08,56.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20015,2,57.14,53.17,55.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20016,2,100.0,51.16,85.35,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20017,2,57.14,48.74,54.62,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20018,2,57.14,54.29,56.28,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20019,2,57.14,47.93,54.38,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20020,2,57.14,55.95,56.78,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20021,2,57.14,56.87,57.06,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20022,2,57.14,46.15,53.84,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20026,2,57.14,53.57,56.07,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20028,2,57.14,55.71,56.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20029,2,57.14,33.33,50.0,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20035,2,100.0,54.56,86.37,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20036,2,57.14,27.07,48.12,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20038,2,57.14,56.87,57.06,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20039,2,57.14,56.92,57.07,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20040,2,57.14,56.53,56.96,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20041,2,57.14,56.49,56.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20045,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20046,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20047,1,100.0,80.0,94.0,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20048,2,57.14,46.15,53.84,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20049,2,57.14,57.04,57.11,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20050,2,57.14,55.9,56.77,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20051,2,57.14,56.96,57.09,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20054,2,57.14,52.75,55.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20058,2,57.14,56.95,57.08,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20059,2,57.14,56.84,57.05,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20060,2,57.14,56.52,56.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20061,2,57.14,56.59,56.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20066,2,57.14,56.43,56.93,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20070,2,57.14,56.35,56.9,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20072,2,57.14,42.86,52.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20073,2,57.14,54.76,56.43,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20074,2,57.14,51.75,55.52,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20076,2,57.14,56.67,57.0,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20079,2,57.14,56.58,56.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20080,2,57.14,52.53,55.76,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20081,2,57.14,53.78,56.13,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20082,2,57.14,56.61,56.98,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20083,2,57.14,50.65,55.19,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20084,2,57.14,55.56,56.67,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20086,2,57.14,52.88,55.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20087,2,57.14,56.8,57.04,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20088,2,57.14,56.49,56.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20089,2,57.14,56.37,56.91,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20099,2,100.0,56.82,87.05,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20100,2,57.14,55.64,56.69,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20101,2,57.14,56.3,56.89,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20102,2,57.14,56.48,56.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20103,2,100.0,56.81,87.04,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20104,2,57.14,55.78,56.73,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20114,2,57.14,11.79,43.54,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20123,2,57.14,52.68,55.8,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20124,2,57.14,46.94,54.08,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20128,2,57.14,39.29,51.78,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20129,2,57.14,33.33,50.0,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20130,2,57.14,54.95,56.48,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20131,2,57.14,51.85,55.55,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20132,2,57.14,56.25,56.87,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20137,2,100.0,38.87,81.66,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20138,2,57.14,40.34,52.1,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20139,2,57.14,44.72,53.41,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20140,2,57.14,46.56,53.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20141,2,100.0,54.71,86.41,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20143,2,57.14,53.06,55.92,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20144,2,57.14,56.56,56.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20145,2,57.14,56.55,56.96,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20148,2,57.14,56.67,57.0,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20158,2,57.14,56.79,57.04,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20159,2,57.14,48.74,54.62,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20169,2,57.14,54.55,56.36,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20171,2,57.14,56.51,56.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20172,2,57.14,56.51,56.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20174,2,57.14,56.72,57.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20177,2,57.14,56.08,56.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20178,2,57.14,56.73,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20179,2,57.14,56.87,57.06,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20180,2,57.14,56.59,56.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20181,2,57.14,56.75,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20182,2,57.14,57.05,57.11,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20183,2,57.14,56.43,56.93,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20184,2,57.14,55.84,56.75,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20188,2,57.14,56.94,57.08,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20189,2,100.0,57.13,87.14,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20190,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20230,2,57.14,54.95,56.48,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20232,2,57.14,52.13,55.64,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20234,2,57.14,57.09,57.12,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20235,2,57.14,56.91,57.07,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20236,2,57.14,56.9,57.07,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20237,2,57.14,57.09,57.12,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20254,2,57.14,56.75,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20255,2,57.14,56.28,56.88,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20256,2,57.14,56.76,57.03,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20262,2,100.0,60.51,88.15,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20283,2,57.14,56.0,56.8,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20284,2,100.0,58.76,87.63,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20285,2,100.0,56.28,86.88,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20286,2,57.14,53.23,55.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20287,2,100.0,57.76,87.33,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20289,2,57.14,22.3,46.69,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20326,2,100.0,56.06,86.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20342,2,57.14,50.79,55.24,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20343,2,57.14,52.22,55.66,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20344,2,100.0,49.76,84.93,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20345,2,57.14,57.01,57.1,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20347,2,57.14,20.04,46.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20349,2,57.14,56.75,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20350,2,57.14,56.7,57.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20351,2,57.14,54.95,56.48,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20352,2,57.14,54.55,56.36,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20355,2,57.14,56.45,56.93,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20356,2,57.14,56.83,57.05,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20357,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20358,2,57.14,55.46,56.64,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20364,2,57.14,55.84,56.75,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20365,2,57.14,53.97,56.19,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20366,2,57.14,56.52,56.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20367,2,57.14,47.29,54.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20368,2,57.14,56.85,57.05,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20369,2,57.14,56.74,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20370,2,57.14,54.95,56.48,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20374,2,57.14,53.93,56.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20375,2,100.0,53.36,86.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20376,2,57.14,45.71,53.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20381,2,57.14,57.02,57.1,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20382,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20383,2,100.0,49.19,84.76,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20395,2,57.14,56.72,57.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20396,2,57.14,54.29,56.28,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20406,2,57.14,44.72,53.41,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20407,2,57.14,53.9,56.17,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20408,2,57.14,56.41,56.92,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20409,2,57.14,56.78,57.03,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20410,2,57.14,56.19,56.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20411,2,57.14,55.56,56.67,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20416,2,57.14,51.75,55.52,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20419,2,100.0,58.86,87.66,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20420,2,57.14,51.06,55.32,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20421,2,57.14,56.08,56.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20422,2,42.86,1.25,30.38,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20438,2,100.0,63.86,89.16,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20439,2,57.14,56.7,57.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20440,2,57.14,55.36,56.61,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20441,2,57.14,56.04,56.81,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20442,2,57.14,53.9,56.17,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20456,2,57.14,56.52,56.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20457,2,57.14,52.53,55.76,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20458,2,57.14,55.36,56.61,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20459,2,57.14,47.93,54.38,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20462,2,57.14,56.96,57.09,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20463,2,57.14,56.04,56.81,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20464,2,57.14,48.48,54.54,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20465,2,57.14,56.64,56.99,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20466,2,57.14,54.55,56.36,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20467,2,57.14,55.46,56.64,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20468,2,57.14,53.17,55.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20469,2,100.0,29.88,78.96,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20474,2,57.14,56.73,57.02,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20475,2,57.14,56.04,56.81,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20481,2,57.14,56.25,56.87,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20482,2,57.14,42.86,52.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20483,2,57.14,56.39,56.91,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20484,2,57.14,47.93,54.38,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20485,2,57.14,56.35,56.9,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20486,2,57.14,45.71,53.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20490,2,100.0,51.9,85.57,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20493,2,57.14,49.62,54.88,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20494,2,57.14,56.77,57.03,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20495,2,57.14,56.16,56.85,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20496,2,57.14,54.76,56.43,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20500,2,57.14,51.65,55.49,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20501,2,57.14,54.55,56.36,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20510,2,57.14,57.02,57.1,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20511,2,57.14,48.21,54.46,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20512,2,57.14,56.3,56.89,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20513,2,57.14,54.29,56.28,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20517,2,57.14,46.15,53.84,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20527,2,100.0,58.71,87.61,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20528,2,57.14,54.76,56.43,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20529,2,57.14,55.84,56.75,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20531,2,57.14,45.71,53.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20532,2,42.86,0.26,30.08,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20533,2,57.14,38.1,51.43,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20534,2,57.14,52.46,55.74,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20535,2,57.14,47.29,54.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20536,2,57.14,54.76,56.43,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20537,2,57.14,50.65,55.19,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20538,2,57.14,56.0,56.8,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20539,2,100.0,43.81,83.14,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20540,2,57.14,50.79,55.24,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20541,2,57.14,53.66,56.1,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20542,2,57.14,54.95,56.48,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20543,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20544,2,57.14,55.84,56.75,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20545,2,57.14,55.84,56.75,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20546,2,57.14,55.46,56.64,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20547,2,57.14,49.21,54.76,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20548,2,57.14,41.27,52.38,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20549,2,57.14,50.5,55.15,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20550,2,57.14,53.93,56.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20552,2,100.0,57.82,87.35,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20576,2,57.14,35.16,50.55,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20577,2,57.14,55.71,56.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20578,2,57.14,56.52,56.95,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20579,2,57.14,56.97,57.09,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20591,2,57.14,20.51,46.15,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20592,2,57.14,56.46,56.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20606,2,57.14,55.36,56.61,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20607,2,57.14,56.95,57.08,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20608,2,57.14,38.1,51.43,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20609,2,57.14,22.72,46.81,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20611,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20612,2,100.0,52.84,85.85,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20613,2,42.86,0.59,30.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20617,2,57.14,56.3,56.89,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20618,2,57.14,56.55,56.96,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20619,2,57.14,53.57,56.07,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20620,2,57.14,56.61,56.98,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20623,2,57.14,56.48,56.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20624,2,57.14,52.94,55.88,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20625,2,57.14,44.72,53.41,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20627,2,57.14,47.29,54.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20628,2,57.14,54.23,56.27,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20655,2,57.14,56.76,57.03,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20656,2,57.14,51.19,55.36,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20657,2,57.14,56.7,57.01,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20658,2,57.14,56.62,56.98,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20659,2,100.0,48.85,84.66,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20660,2,57.14,15.13,44.54,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20661,2,57.14,52.75,55.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20662,2,57.14,56.08,56.82,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20663,2,57.14,55.71,56.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20664,2,57.14,56.79,57.04,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20676,2,57.14,6.12,41.83,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20682,2,100.0,49.72,84.92,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20684,2,57.14,54.29,56.28,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20685,2,100.0,61.79,88.54,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20686,2,100.0,63.32,89.0,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20705,2,57.14,49.62,54.88,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20706,2,57.14,53.53,56.06,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20707,2,100.0,59.16,87.75,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20708,2,57.14,55.24,56.57,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20709,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20710,2,57.14,53.12,55.93,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20718,2,57.14,53.86,56.16,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20719,2,57.14,52.68,55.8,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20720,2,100.0,56.88,87.06,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20721,2,57.14,19.05,45.71,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20722,2,57.14,39.29,51.78,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20723,2,57.14,46.56,53.97,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20724,2,57.14,49.21,54.76,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20725,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20726,2,57.14,25.04,47.51,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20727,2,57.14,15.13,44.54,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20728,2,57.14,31.17,49.35,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20729,2,57.14,55.95,56.78,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20730,2,57.14,52.88,55.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20731,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20732,2,57.14,53.06,55.92,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20733,2,57.14,44.16,53.25,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20734,2,57.14,43.54,53.06,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20735,2,57.14,48.74,54.62,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20736,2,57.14,52.88,55.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20738,2,100.0,49.26,84.78,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20739,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,EPA,SANITARY
2,1,20740,2,57.14,42.86,52.86,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20741,2,57.14,44.16,53.25,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20742,2,57.14,52.04,55.61,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20743,2,57.14,50.34,55.1,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20744,2,57.14,28.57,48.57,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20745,2,57.14,47.29,54.18,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20746,2,57.14,49.62,54.88,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20747,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20748,2,57.14,53.0,55.9,1,2026-02-25 17:23:54,EPA,SANITARY
2,1,20749,2,57.14,50.5,55.15,1,2026-02-25 17:23:54,EPA,SANITARY
