CODIGO__MUESTRA,CO_2115,EPA,epa_minus_colombia,epa_stricter_flag,colombia_only_acceptable
22037,56.1,56.06,-0.03999999999999915,0,0
22038,56.77,56.77,0.0,0,0
22039,56.11,56.07,-0.03999999999999915,0,0
22040,54.69,54.46,-0.22999999999999687,0,0
22041,84.58,84.21,-0.37000000000000455,0,0
22042,82.68,81.01,-1.6700000000000017,0,0
22043,82.53,80.06,-2.469999999999999,0,0
22044,57.1,57.1,0.0,0,0
22045,56.82,56.81,-0.00999999999999801,0,0
22046,53.84,53.41,-0.4300000000000068,0,0
22047,87.48,87.45,-0.030000000000001137,0,0
22052,56.31,56.28,-0.030000000000001137,0,0
22053,56.92,56.91,-0.010000000000005116,0,0
22167,85.8,85.6,-0.20000000000000284,0,0
22168,83.42,82.34,-1.0799999999999983,0,0
22169,55.1,54.94,-0.1600000000000037,0,0
22170,50.55,48.57,-1.9799999999999969,0,0
22171,56.74,56.73,-0.010000000000005116,0,0
22172,57.12,57.12,0.0,0,0
22173,55.82,55.76,-0.060000000000002274,0,0
22175,85.88,85.61,-0.269999999999996,0,0
22176,84.36,83.94,-0.4200000000000017,0,0
22179,85.63,85.44,-0.18999999999999773,0,0
22181,86.37,86.28,-0.09000000000000341,0,0
22182,84.38,84.02,-0.35999999999999943,0,0
22183,47.92,43.54,-4.380000000000003,0,0
22184,87.92,87.91,-0.010000000000005116,0,0
22185,57.1,57.1,0.0,0,0
22186,47.4,42.36,-5.039999999999999,0,0
22242,56.0,55.95,-0.04999999999999716,0,0
22243,51.02,49.35,-1.6700000000000017,0,0
22244,53.41,52.86,-0.5499999999999972,0,0
22245,30.82,30.82,0.0,0,0
22246,56.94,56.94,0.0,0,0
22304,57.11,57.11,0.0,0,0
22307,54.76,54.54,-0.21999999999999886,0,0
22319,56.44,56.43,-0.00999999999999801,0,0
22320,56.0,55.95,-0.04999999999999716,0,0
22321,54.38,54.08,-0.30000000000000426,0,0
22322,56.64,56.64,0.0,0,0
22323,55.78,55.71,-0.07000000000000028,0,0
22324,57.11,57.11,0.0,0,0
22325,84.67,84.43,-0.23999999999999488,0,0
22326,45.71,0.0,-45.71,0,0
22327,87.48,87.48,0.0,0,0
22328,56.54,56.53,-0.00999999999999801,0,0
22329,53.71,53.25,-0.46000000000000085,0,0
22330,55.66,55.58,-0.0799999999999983,0,0
22331,56.22,56.19,-0.030000000000001137,0,0
22332,54.46,54.18,-0.28000000000000114,0,0
22333,49.42,46.56,-2.8599999999999994,0,0
22336,54.08,53.71,-0.36999999999999744,0,0
22337,56.7,56.69,-0.010000000000005116,0,0
22338,55.19,55.05,-0.14000000000000057,0,0
22339,78.73,32.44,-46.290000000000006,0,0
22340,55.1,54.94,-0.1600000000000037,0,0
22341,56.54,56.53,-0.00999999999999801,0,0
22342,40.66,0.0,-40.66,0,0
22343,85.98,85.88,-0.10000000000000853,0,0
22344,55.71,55.64,-0.07000000000000028,0,0
22345,56.92,56.91,-0.010000000000005116,0,0
22346,56.58,56.57,-0.00999999999999801,0,0
22347,87.05,87.05,0.0,0,0
22348,56.06,56.01,-0.05000000000000426,0,0
22349,53.71,53.25,-0.46000000000000085,0,0
22350,57.03,57.03,0.0,0,0
22351,56.98,56.97,-0.00999999999999801,0,0
22352,55.05,54.88,-0.1699999999999946,0,0
22353,55.0,54.82,-0.17999999999999972,0,0
22354,85.62,85.45,-0.1700000000000017,0,0
22355,87.43,87.42,-0.010000000000005116,0,0
22356,56.92,56.91,-0.010000000000005116,0,0
22357,49.88,47.4,-2.480000000000004,0,0
22358,54.69,54.46,-0.22999999999999687,0,0
22360,48.9,45.56,-3.3399999999999963,0,0
22361,72.98,31.15,-41.830000000000005,0,0
22362,45.56,0.0,-45.56,0,0
22363,40.97,0.0,-40.97,0,0
22366,55.28,55.15,-0.13000000000000256,0,0
22375,88.74,88.74,0.0,0,0
22376,47.92,43.54,-4.380000000000003,0,0
22377,46.01,0.0,-46.01,0,0
22389,56.5,56.48,-0.020000000000003126,0,0
22390,88.29,88.28,-0.010000000000005116,0,0
22391,74.41,30.25,-44.16,0,0
22392,49.06,45.86,-3.200000000000003,0,0
22393,84.65,84.28,-0.37000000000000455,0,0
22394,54.08,53.71,-0.36999999999999744,0,0
22397,57.06,57.06,0.0,0,0
22398,55.58,55.49,-0.0899999999999963,0,0
22399,57.09,57.09,0.0,0,0
22400,54.94,54.76,-0.17999999999999972,0,0
22401,47.82,43.32,-4.5,0,0
22402,55.8,55.74,-0.05999999999999517,0,0
22403,56.77,56.77,0.0,0,0
22404,56.76,56.75,-0.00999999999999801,0,0
22405,56.96,56.95,-0.00999999999999801,0,0
22406,55.15,55.0,-0.14999999999999858,0,0
22407,52.38,51.43,-0.9500000000000028,0,0
22408,86.51,86.39,-0.12000000000000455,0,0
22409,56.79,56.78,-0.00999999999999801,0,0
22410,56.87,56.86,-0.00999999999999801,0,0
22411,86.1,85.78,-0.3199999999999932,0,0
22412,57.11,57.11,0.0,0,0
22415,82.68,81.25,-1.4300000000000068,0,0
22416,51.78,50.55,-1.230000000000004,0,0
22417,56.7,56.69,-0.010000000000005116,0,0
22418,86.3,86.23,-0.06999999999999318,0,0
22419,87.32,87.32,0.0,0,0
22420,42.85,0.0,-42.85,0,0
22421,56.28,56.25,-0.030000000000001137,0,0
22422,86.11,86.04,-0.06999999999999318,0,0
22423,86.96,86.95,-0.009999999999990905,0,0
22424,82.8,81.57,-1.230000000000004,0,0
22425,82.2,81.12,-1.0799999999999983,0,0
22426,54.38,54.08,-0.30000000000000426,0,0
22427,80.17,75.89,-4.280000000000001,0,0
22428,48.74,45.24,-3.5,0,0
22429,56.38,56.36,-0.020000000000003126,0,0
22431,32.54,32.54,0.0,0,0
22432,85.84,85.71,-0.13000000000000966,0,0
22433,56.54,56.53,-0.00999999999999801,0,0
22434,55.88,55.82,-0.060000000000002274,0,0
22435,84.79,83.71,-1.0800000000000125,0,0
22436,56.54,56.53,-0.00999999999999801,0,0
22437,40.33,0.0,-40.33,0,0
22438,0.0,0.0,0.0,0,0
22439,0.0,0.0,0.0,0,0
22440,56.74,56.73,-0.010000000000005116,0,0
22441,56.67,56.67,0.0,0,0
22442,56.38,56.36,-0.020000000000003126,0,0
22443,55.95,55.9,-0.05000000000000426,0,0
22444,55.86,55.8,-0.060000000000002274,0,0
22448,50.44,48.4,-2.039999999999999,0,0
22449,87.08,87.08,0.0,0,0
22450,56.86,56.86,0.0,0,0
22451,56.61,56.61,0.0,0,0
22452,56.21,56.18,-0.030000000000001137,0,0
22453,56.82,56.81,-0.00999999999999801,0,0
22455,56.82,56.81,-0.00999999999999801,0,0
22456,56.03,55.98,-0.05000000000000426,0,0
22457,86.81,86.78,-0.030000000000001137,0,0
22458,86.8,86.77,-0.030000000000001137,0,0
22459,56.96,56.96,0.0,0,0
22460,56.92,56.92,0.0,0,0
22461,45.56,0.0,-45.56,0,0
22462,47.4,42.36,-5.039999999999999,0,0
22463,30.64,30.64,0.0,0,0
22464,54.38,54.08,-0.30000000000000426,0,0
22465,55.92,55.86,-0.060000000000002274,0,0
22466,55.43,55.32,-0.10999999999999943,0,0
22467,55.69,55.61,-0.0799999999999983,0,0
22468,54.88,54.69,-0.19000000000000483,0,0
22469,0.0,0.0,0.0,0,0
22470,0.0,0.0,0.0,0,0
22471,0.0,0.0,0.0,0,0
22472,52.86,52.1,-0.759999999999998,0,0
22475,76.09,30.08,-46.010000000000005,0,0
22476,55.8,55.74,-0.05999999999999517,0,0
22477,57.01,57.01,0.0,0,0
22478,57.02,57.02,0.0,0,0
22479,56.76,56.75,-0.00999999999999801,0,0
22480,56.38,56.36,-0.020000000000003126,0,0
22481,87.71,87.71,0.0,0,0
22482,56.58,56.57,-0.00999999999999801,0,0
22483,56.5,56.48,-0.020000000000003126,0,0
22484,42.85,0.0,-42.85,0,0
22485,56.24,56.21,-0.030000000000001137,0,0
22486,80.85,75.51,-5.339999999999989,0,0
22487,87.17,87.16,-0.010000000000005116,0,0
22488,56.03,55.98,-0.05000000000000426,0,0
22489,56.0,55.95,-0.04999999999999716,0,0
22490,56.76,56.75,-0.00999999999999801,0,0
22491,53.97,53.57,-0.3999999999999986,0,0
22492,53.71,53.25,-0.46000000000000085,0,0
22493,53.71,53.25,-0.46000000000000085,0,0
22494,55.66,55.58,-0.0799999999999983,0,0
22497,55.9,55.84,-0.05999999999999517,0,0
22498,57.08,57.08,0.0,0,0
22499,57.05,57.05,0.0,0,0
22500,56.12,56.08,-0.03999999999999915,0,0
22501,57.12,57.12,0.0,0,0
22502,56.58,56.57,-0.00999999999999801,0,0
22503,87.35,87.12,-0.22999999999998977,0,0
22504,56.61,56.61,0.0,0,0
22505,56.38,56.36,-0.020000000000003126,0,0
22506,52.38,51.43,-0.9500000000000028,0,0
22507,56.14,56.11,-0.030000000000001137,0,0
22508,84.93,84.17,-0.7600000000000051,0,0
22509,56.94,56.94,0.0,0,0
22511,89.14,89.14,0.0,0,0
22512,88.74,88.73,-0.009999999999990905,0,0
22513,56.7,56.69,-0.010000000000005116,0,0
22514,46.81,40.97,-5.840000000000003,0,0
22515,56.64,56.64,0.0,0,0
22516,55.69,55.61,-0.0799999999999983,0,0
22517,54.76,54.54,-0.21999999999999886,0,0
22518,55.8,55.74,-0.05999999999999517,0,0
22524,87.2,87.17,-0.030000000000001137,0,0
22525,82.0,79.43,-2.569999999999993,0,0
22526,83.82,83.26,-0.5599999999999881,0,0
22527,83.42,81.09,-2.3299999999999983,0,0
22528,52.86,52.1,-0.759999999999998,0,0
22529,56.88,56.88,0.0,0,0
22533,57.06,57.06,0.0,0,0
22534,87.52,87.12,-0.3999999999999915,0,0
22535,56.38,56.36,-0.020000000000003126,0,0
22536,53.06,52.38,-0.6799999999999997,0,0
22537,81.56,79.89,-1.6700000000000017,0,0
22538,55.9,55.84,-0.05999999999999517,0,0
22539,56.21,56.18,-0.030000000000001137,0,0
22540,52.86,52.1,-0.759999999999998,0,0
22541,77.54,32.64,-44.900000000000006,0,0
22542,55.98,55.93,-0.04999999999999716,0,0
22543,53.25,52.63,-0.6199999999999974,0,0
22544,87.79,87.64,-0.15000000000000568,0,0
22545,54.88,54.69,-0.19000000000000483,0,0
22546,84.72,84.48,-0.23999999999999488,0,0
22549,56.67,56.67,0.0,0,0
22550,49.56,46.81,-2.75,0,0
22551,56.96,56.95,-0.00999999999999801,0,0
22552,85.81,85.57,-0.2400000000000091,0,0
22553,46.56,40.33,-6.230000000000004,0,0
22554,0.0,0.0,0.0,0,0
22555,0.0,0.0,0.0,0,0
22556,55.39,55.28,-0.10999999999999943,0,0
22557,56.5,56.48,-0.020000000000003126,0,0
22558,83.53,82.85,-0.6800000000000068,0,0
22561,81.9,80.47,-1.4300000000000068,0,0
22562,56.88,56.88,0.0,0,0
22563,87.79,87.77,-0.020000000000010232,0,0
22564,53.57,53.06,-0.509999999999998,0,0
22565,50.28,48.12,-2.1600000000000037,0,0
22566,56.17,56.13,-0.03999999999999915,0,0
22571,56.83,56.82,-0.00999999999999801,0,0
22573,82.6,81.17,-1.4299999999999926,0,0
22576,56.82,56.81,-0.00999999999999801,0,0
22580,85.99,85.88,-0.10999999999999943,0,0
22581,56.98,56.98,0.0,0,0
22593,88.04,88.04,0.0,0,0
22594,57.02,57.02,0.0,0,0
22597,55.24,55.1,-0.14000000000000057,0,0
22598,87.9,87.9,0.0,0,0
22599,87.64,87.6,-0.04000000000000625,0,0
22600,56.58,56.57,-0.00999999999999801,0,0
22601,57.04,57.04,0.0,0,0
22602,56.61,56.61,0.0,0,0
22605,55.88,55.82,-0.060000000000002274,0,0
22607,56.92,56.92,0.0,0,0
22608,56.67,56.67,0.0,0,0
22609,54.28,53.97,-0.3100000000000023,0,0
22610,43.32,0.0,-43.32,0,0
22611,47.82,43.32,-4.5,0,0
22612,51.43,50.0,-1.4299999999999997,0,0
22613,54.46,54.18,-0.28000000000000114,0,0
22614,83.55,82.93,-0.6199999999999903,0,0
22615,57.09,57.09,0.0,0,0
22616,56.96,56.96,0.0,0,0
22617,55.71,55.64,-0.07000000000000028,0,0
22678,56.67,56.67,0.0,0,0
22679,56.5,56.48,-0.020000000000003126,0,0
22680,56.84,56.83,-0.010000000000005116,0,0
22681,56.5,56.48,-0.020000000000003126,0,0
22682,54.28,53.97,-0.3100000000000023,0,0
22684,56.31,56.28,-0.030000000000001137,0,0
22685,57.04,57.04,0.0,0,0
22686,40.66,0.0,-40.66,0,0
22687,56.86,56.86,0.0,0,0
22688,55.24,55.1,-0.14000000000000057,0,0
22689,50.28,48.12,-2.1600000000000037,0,0
22690,55.43,55.32,-0.10999999999999943,0,0
22691,56.92,56.92,0.0,0,0
22692,56.44,56.43,-0.00999999999999801,0,0
22693,56.91,56.9,-0.00999999999999801,0,0
22694,88.88,88.87,-0.009999999999990905,0,0
22695,56.31,56.28,-0.030000000000001137,0,0
22698,75.26,30.03,-45.230000000000004,0,0
22702,56.79,56.78,-0.00999999999999801,0,0
22703,86.82,86.81,-0.009999999999990905,0,0
22704,40.66,0.0,-40.66,0,0
22705,56.77,56.77,0.0,0,0
22706,83.72,83.1,-0.6200000000000045,0,0
22709,55.43,55.32,-0.10999999999999943,0,0
22710,56.84,56.83,-0.010000000000005116,0,0
22711,56.72,56.71,-0.00999999999999801,0,0
22713,56.77,56.77,0.0,0,0
22714,56.5,56.48,-0.020000000000003126,0,0
22715,56.67,56.67,0.0,0,0
22716,53.84,53.41,-0.4300000000000068,0,0
22718,71.12,30.15,-40.970000000000006,0,0
22719,0.0,0.0,0.0,0,0
22722,87.66,87.66,0.0,0,0
22727,43.32,0.0,-43.32,0,0
22728,55.66,55.58,-0.0799999999999983,0,0
22729,56.88,56.88,0.0,0,0
22756,55.66,55.58,-0.0799999999999983,0,0
22757,81.27,78.08,-3.1899999999999977,0,0
22758,56.72,56.71,-0.00999999999999801,0,0
22759,49.35,46.43,-2.9200000000000017,0,0
22769,54.76,54.54,-0.21999999999999886,0,0
22770,56.8,56.8,0.0,0,0
22771,56.88,56.88,0.0,0,0
22797,57.1,57.1,0.0,0,0
22799,46.81,40.97,-5.840000000000003,0,0
22807,93.75,92.86,-0.8900000000000006,0,0
22808,54.46,54.18,-0.28000000000000114,0,0
22809,83.54,82.78,-0.7600000000000051,0,0
22811,55.19,55.05,-0.14000000000000057,0,0
22812,56.44,56.43,-0.00999999999999801,0,0
22813,56.74,56.73,-0.010000000000005116,0,0
22814,54.38,54.08,-0.30000000000000426,0,0
22815,56.5,56.48,-0.020000000000003126,0,0
22820,56.61,56.61,0.0,0,0
22822,56.67,56.67,0.0,0,0
22823,56.38,56.36,-0.020000000000003126,0,0
22824,56.16,56.12,-0.03999999999999915,0,0
22826,56.01,55.97,-0.03999999999999915,0,0
22827,56.91,56.91,0.0,0,0
22828,56.44,56.43,-0.00999999999999801,0,0
22831,55.93,55.88,-0.04999999999999716,0,0
22834,57.1,57.1,0.0,0,0
22835,57.12,57.12,0.0,0,0
22836,57.02,57.02,0.0,0,0
22845,51.02,49.35,-1.6700000000000017,0,0
22846,43.32,0.0,-43.32,0,0
22847,44.9,0.0,-44.9,0,0
22848,48.74,45.24,-3.5,0,0
22851,56.44,56.43,-0.00999999999999801,0,0
22852,56.54,56.53,-0.00999999999999801,0,0
22853,87.85,87.85,0.0,0,0
22854,41.83,0.0,-41.83,0,0
22855,41.83,0.0,-41.83,0,0
22859,56.21,56.18,-0.030000000000001137,0,0
22860,56.83,56.82,-0.00999999999999801,0,0
22865,86.44,86.39,-0.04999999999999716,0,0
22866,80.44,77.64,-2.799999999999997,0,0
22867,56.54,56.53,-0.00999999999999801,0,0
22871,87.79,87.79,0.0,0,0
22872,56.38,56.36,-0.020000000000003126,0,0
22873,56.3,56.28,-0.01999999999999602,0,0
22874,55.28,55.15,-0.13000000000000256,0,0
22875,55.28,55.15,-0.13000000000000256,0,0
22876,56.67,56.67,0.0,0,0
22886,56.22,56.19,-0.030000000000001137,0,0
22887,56.7,56.69,-0.010000000000005116,0,0
22888,54.46,54.18,-0.28000000000000114,0,0
22889,56.58,56.57,-0.00999999999999801,0,0
22890,90.42,90.41,-0.010000000000005116,0,0
22895,87.28,87.28,0.0,0,0
22901,82.78,81.7,-1.0799999999999983,0,0
22905,56.67,56.67,0.0,0,0
22906,56.67,56.67,0.0,0,0
22907,87.02,87.02,0.0,0,0
22908,88.08,88.03,-0.04999999999999716,0,0
22909,99.62,99.62,0.0,0,0
22910,53.84,53.41,-0.4300000000000068,0,0
22953,56.67,56.67,0.0,0,0
22961,56.83,56.82,-0.00999999999999801,0,0
22962,57.08,57.08,0.0,0,0
22963,56.77,56.77,0.0,0,0
22964,56.93,56.93,0.0,0,0
22965,86.44,86.39,-0.04999999999999716,0,0
22966,84.72,84.35,-0.37000000000000455,0,0
22967,86.12,85.9,-0.21999999999999886,0,0
22971,86.99,86.97,-0.01999999999999602,0,0
22976,86.7,86.52,-0.18000000000000682,0,0
22977,87.38,87.38,0.0,0,0
23048,0.0,0.0,0.0,0,0
23049,55.76,55.69,-0.07000000000000028,0,0
23050,55.32,55.19,-0.13000000000000256,0,0
23051,57.1,57.1,0.0,0,0
23054,56.97,56.97,0.0,0,0
23063,56.86,56.86,0.0,0,0
23064,56.5,56.48,-0.020000000000003126,0,0
23065,56.74,56.73,-0.010000000000005116,0,0
23074,56.38,56.36,-0.020000000000003126,0,0
23082,0.0,0.0,0.0,0,0
23084,49.2,46.15,-3.0500000000000043,0,0
23085,56.92,56.91,-0.010000000000005116,0,0
23086,55.82,55.76,-0.060000000000002274,0,0
23087,56.92,56.92,0.0,0,0
23141,56.23,56.2,-0.02999999999999403,0,0
23180,78.61,74.22,-4.390000000000001,0,0
23181,44.15,0.0,-44.15,0,0
23228,85.93,85.84,-0.09000000000000341,0,0
23229,0.0,0.0,0.0,0,0
23230,54.54,54.28,-0.259999999999998,0,0
23235,84.17,83.22,-0.9500000000000028,0,0
23244,54.28,53.97,-0.3100000000000023,0,0
23245,56.77,56.77,0.0,0,0
23256,55.98,55.93,-0.04999999999999716,0,0
23257,56.94,56.94,0.0,0,0
23264,87.24,87.23,-0.009999999999990905,0,0
23265,87.25,87.23,-0.01999999999999602,0,0
23270,40.97,0.0,-40.97,0,0
23271,47.29,42.1,-5.189999999999998,0,0
23272,40.66,0.0,-40.66,0,0
23286,47.17,41.83,-5.340000000000003,0,0
23287,42.61,0.0,-42.61,0,0
23289,52.63,51.78,-0.8500000000000014,0,0
23290,53.06,52.38,-0.6799999999999997,0,0
23291,55.71,55.64,-0.07000000000000028,0,0
23292,53.97,53.57,-0.3999999999999986,0,0
23293,55.55,55.46,-0.0899999999999963,0,0
23294,55.82,55.76,-0.060000000000002274,0,0
23295,56.96,56.95,-0.00999999999999801,0,0
23296,56.84,56.83,-0.010000000000005116,0,0
23297,56.92,56.91,-0.010000000000005116,0,0
23298,56.77,56.77,0.0,0,0
23299,57.02,57.02,0.0,0,0
23300,56.26,56.23,-0.030000000000001137,0,0
23301,55.71,55.64,-0.07000000000000028,0,0
23302,56.31,56.28,-0.030000000000001137,0,0
23303,56.31,56.28,-0.030000000000001137,0,0
23304,88.32,88.24,-0.0799999999999983,0,0
23305,40.97,0.0,-40.97,0,0
23306,52.38,51.43,-0.9500000000000028,0,0
23307,56.54,56.53,-0.00999999999999801,0,0
23308,0.0,0.0,0.0,0,0
23309,0.0,0.0,0.0,0,0
23310,0.0,0.0,0.0,0,0
23315,78.13,73.09,-5.039999999999992,0,0
23327,86.9,86.88,-0.020000000000010232,0,0
23328,30.68,30.68,0.0,0,0
23338,57.0,57.0,0.0,0,0
23339,56.12,56.08,-0.03999999999999915,0,0
23340,56.13,56.1,-0.030000000000001137,0,0
23341,88.66,88.66,0.0,0,0
23342,56.04,56.0,-0.03999999999999915,0,0
23343,52.1,51.02,-1.0799999999999983,0,0
23344,0.0,0.0,0.0,0,0
23345,51.78,50.55,-1.230000000000004,0,0
23346,72.78,32.13,-40.65,0,0
23360,55.9,55.84,-0.05999999999999517,0,0
23361,56.7,56.69,-0.010000000000005116,0,0
23362,87.16,87.0,-0.1599999999999966,0,0
23363,55.43,55.32,-0.10999999999999943,0,0
23364,47.82,43.32,-4.5,0,0
23365,71.6,30.64,-40.959999999999994,0,0
23366,0.0,0.0,0.0,0,0
23369,85.99,85.92,-0.06999999999999318,0,0
23370,44.72,0.0,-44.72,0,0
23371,52.63,51.78,-0.8500000000000014,0,0
23372,0.0,30.3,30.3,1,1
23373,55.9,55.84,-0.05999999999999517,0,0
23374,48.02,43.75,-4.270000000000003,0,0
23375,0.0,0.0,0.0,0,0
23376,86.95,86.93,-0.01999999999999602,0,0
23380,56.64,56.64,0.0,0,0
23381,88.32,88.32,0.0,0,0
23382,86.64,86.49,-0.15000000000000568,0,0
23383,56.11,56.07,-0.03999999999999915,0,0
23384,53.84,53.41,-0.4300000000000068,0,0
23385,44.15,0.0,-44.15,0,0
23386,51.78,50.55,-1.230000000000004,0,0
23407,54.62,54.38,-0.23999999999999488,0,0
23408,78.23,73.47,-4.760000000000005,0,0
23409,72.47,30.64,-41.83,0,0
23410,48.57,44.9,-3.6700000000000017,0,0
23411,47.17,41.83,-5.340000000000003,0,0
23412,82.32,79.27,-3.049999999999997,0,0
23413,54.76,54.54,-0.21999999999999886,0,0
23414,54.18,53.84,-0.3399999999999963,0,0
23415,53.41,52.86,-0.5499999999999972,0,0
23416,56.82,56.81,-0.00999999999999801,0,0
23420,56.64,56.64,0.0,0,0
23428,0.0,0.0,0.0,0,0
23429,52.38,51.43,-0.9500000000000028,0,0
23433,54.54,54.28,-0.259999999999998,0,0
23434,53.84,53.41,-0.4300000000000068,0,0
23435,86.72,86.71,-0.010000000000005116,0,0
23436,55.43,55.32,-0.10999999999999943,0,0
23437,46.01,0.0,-46.01,0,0
23439,55.95,55.9,-0.05000000000000426,0,0
23440,48.82,45.4,-3.4200000000000017,0,0
23441,0.0,0.0,0.0,0,0
23442,0.0,0.0,0.0,0,0
23443,47.92,43.54,-4.380000000000003,0,0
23444,41.56,0.0,-41.56,0,0
23445,47.72,43.09,-4.6299999999999955,0,0
23446,84.32,83.92,-0.3999999999999915,0,0
23447,0.0,0.0,0.0,0,0
23448,0.0,0.0,0.0,0,0
23460,46.81,40.97,-5.840000000000003,0,0
23461,49.42,46.56,-2.8599999999999994,0,0
23462,54.28,53.97,-0.3100000000000023,0,0
23463,52.1,51.02,-1.0799999999999983,0,0
23464,56.83,56.82,-0.00999999999999801,0,0
23465,55.28,55.15,-0.13000000000000256,0,0
23466,55.49,55.39,-0.10000000000000142,0,0
23467,55.64,55.55,-0.09000000000000341,0,0
23468,55.69,55.61,-0.0799999999999983,0,0
23469,49.69,47.06,-2.6299999999999955,0,0
23470,55.64,55.55,-0.09000000000000341,0,0
23471,55.28,55.15,-0.13000000000000256,0,0
23522,50.5,48.48,-2.020000000000003,0,0
23534,0.0,0.0,0.0,0,0
23535,0.0,0.0,0.0,0,0
23536,0.0,0.0,0.0,0,0
23537,0.0,0.0,0.0,0,0
23538,0.0,0.0,0.0,0,0
23539,0.0,0.0,0.0,0,0
23588,33.47,33.47,0.0,0,0
23589,51.02,49.35,-1.6700000000000017,0,0
23590,55.84,55.78,-0.060000000000002274,0,0
23591,41.27,0.0,-41.27,0,0
23592,40.97,0.0,-40.97,0,0
23593,41.83,0.0,-41.83,0,0
23594,46.29,0.0,-46.29,0,0
23595,53.41,52.86,-0.5499999999999972,0,0
23596,81.99,80.01,-1.9799999999999898,0,0
23597,47.72,43.09,-4.6299999999999955,0,0
23605,0.0,0.0,0.0,0,0
23607,53.57,53.06,-0.509999999999998,0,0
23612,56.74,56.73,-0.010000000000005116,0,0
23613,56.04,56.0,-0.03999999999999915,0,0
23635,54.88,54.69,-0.19000000000000483,0,0
23636,54.62,54.38,-0.23999999999999488,0,0
23637,84.44,84.0,-0.4399999999999977,0,0
23638,47.82,43.32,-4.5,0,0
23639,56.54,56.53,-0.00999999999999801,0,0
23640,56.21,56.18,-0.030000000000001137,0,0
23653,87.45,87.44,-0.010000000000005116,0,0
23661,0.0,0.0,0.0,0,0
23662,0.0,0.0,0.0,0,0
23663,0.0,0.0,0.0,0,0
23664,0.0,0.0,0.0,0,0
23665,56.54,56.53,-0.00999999999999801,0,0
23666,57.13,57.13,0.0,0,0
23667,55.74,55.66,-0.0800000000000054,0,0
23677,52.86,52.1,-0.759999999999998,0,0
23678,51.78,50.55,-1.230000000000004,0,0
23679,33.65,33.65,0.0,0,0
23680,0.0,0.0,0.0,0,0
23681,45.07,0.0,-45.07,0,0
23694,0.0,0.0,0.0,0,0
23698,0.0,0.0,0.0,0,0
23727,33.79,33.79,0.0,0,0
23728,0.0,0.0,0.0,0,0
23729,0.0,0.0,0.0,0,0
23742,52.63,51.78,-0.8500000000000014,0,0
23751,45.71,0.0,-45.71,0,0
23752,51.43,50.0,-1.4299999999999997,0,0
23761,51.02,49.35,-1.6700000000000017,0,0
23762,52.38,51.43,-0.9500000000000028,0,0
23763,57.03,57.03,0.0,0,0
23764,56.79,56.78,-0.00999999999999801,0,0
23766,55.52,55.43,-0.09000000000000341,0,0
23767,54.28,53.97,-0.3100000000000023,0,0
23768,78.95,33.72,-45.230000000000004,0,0
23769,44.9,0.0,-44.9,0,0
23770,52.63,51.78,-0.8500000000000014,0,0
23771,55.52,55.43,-0.09000000000000341,0,0
23774,84.48,84.18,-0.29999999999999716,0,0
23775,30.64,30.64,0.0,0,0
23776,0.0,0.0,0.0,0,0
23777,46.43,0.0,-46.43,0,0
23778,41.83,0.0,-41.83,0,0
23781,55.1,54.94,-0.1600000000000037,0,0
23782,47.62,42.85,-4.769999999999996,0,0
23854,48.21,44.15,-4.060000000000002,0,0
23855,50.55,48.57,-1.9799999999999969,0,0
23856,0.0,0.0,0.0,0,0
23857,0.0,0.0,0.0,0,0
23858,0.0,0.0,0.0,0,0
23859,79.61,76.35,-3.260000000000005,0,0
23860,44.72,0.0,-44.72,0,0
23861,43.75,0.0,-43.75,0,0
23863,47.62,42.85,-4.769999999999996,0,0
23864,48.3,44.35,-3.9499999999999957,0,0
23865,75.97,33.61,-42.36,0,0
23866,0.0,0.0,0.0,0,0
23867,41.56,0.0,-41.56,0,0
23868,51.78,50.55,-1.230000000000004,0,0
23869,72.04,31.38,-40.66000000000001,0,0
23870,52.1,51.02,-1.0799999999999983,0,0
23871,55.1,54.94,-0.1600000000000037,0,0
23872,55.1,54.94,-0.1600000000000037,0,0
23873,46.81,40.97,-5.840000000000003,0,0
23874,49.49,46.69,-2.8000000000000043,0,0
23875,54.82,54.62,-0.20000000000000284,0,0
23876,55.46,55.36,-0.10000000000000142,0,0
23877,75.83,30.59,-45.239999999999995,0,0
23878,56.22,56.19,-0.030000000000001137,0,0
23879,56.1,56.06,-0.03999999999999915,0,0
23880,42.1,0.0,-42.1,0,0
23881,55.36,55.24,-0.11999999999999744,0,0
23882,47.06,41.56,-5.5,0,0
23883,48.4,44.54,-3.8599999999999994,0,0
23884,42.61,0.0,-42.61,0,0
23885,43.09,0.0,-43.09,0,0
23886,0.0,30.05,30.05,1,1
23887,52.38,51.43,-0.9500000000000028,0,0
23888,57.1,57.1,0.0,0,0
23889,56.94,56.94,0.0,0,0
23890,73.93,30.18,-43.75000000000001,0,0
23891,87.12,87.12,0.0,0,0
23892,51.02,49.35,-1.6700000000000017,0,0
23893,56.99,56.99,0.0,0,0
23894,55.32,55.19,-0.13000000000000256,0,0
23895,84.14,83.58,-0.5600000000000023,0,0
23896,42.61,0.0,-42.61,0,0
23898,42.61,0.0,-42.61,0,0
23899,56.79,56.78,-0.00999999999999801,0,0
23900,55.98,55.93,-0.04999999999999716,0,0
23901,44.54,0.0,-44.54,0,0
23902,55.52,55.43,-0.09000000000000341,0,0
