CODIGO__MUESTRA,FECHA,NOMBRE DEL PUNTO DE MONITOREO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,risk_DISCHARGE_CO_0631,risk_SANITARY_CO_2115,risk_SANITARY_EPA,critical_violation_any,sanitary_epa_minus_co
28478,2021-09-08 00:00:00,RCA_SINU_COR_LORICA_LADOCTRINA [13077040],CORDOBA,LORICA,9.294874,-75.893375,28.78,56.61,56.61,1,0.0
28479,2021-09-09 00:00:00,RCA_CANAL DEL DIQUE_BOL_MARIA LA BAJA_STA.HELENA1[29037370],BOLÍVAR,MARÍA LA BAJA,10.05861111,-75.40277778,32.39,56.54,56.53,1,-0.00999999999999801
28480,2021-09-10 00:00:00,RCA_MAGDALENA_BOL_CALAMAR_CALAMAR [29037020],BOLÍVAR,CALAMAR,10.244042,-74.914705,31.25,56.5,56.48,1,-0.020000000000003126
28483,2021-09-11 00:00:00,RCA_MAGDALENA_ATL_BARRANQUILLA_LAS FLORES [29045180],ATLANTICO,BARRANQUILLA,11.039361111,-74.81975,32.79,56.54,56.53,1,-0.00999999999999801
28486,2021-09-15 00:00:00,RCA_MAGDALENA_HUI_GIGANTE_PASO DEL COLEGIO [21077020],HUILA,GIGANTE,2.462555556,-75.56686111,0.0,53.06,52.38,1,-0.6799999999999997
28487,2021-09-03 00:00:00,RCA_SINU_COR_MONTERIA_MONTERIA [13067020],CORDOBA,MONTERÍA,8.751611111,-75.89241667,0.0,56.5,56.48,1,-0.020000000000003126
28488,2021-09-21 00:00:00,RCA_MAGDALENA_HUI_ALTAMIRA_PERICONGO [21027010],HUILA,ALTAMIRA,2.053166667,-75.85188889,0.0,43.32,0.0,1,-43.32
28489,2021-09-20 00:00:00,RCA_SUAZA_HUI_GUADALUPE_PTE.GARCES [21037010],HUILA,ALTAMIRA,2.03,-75.78,0.0,53.25,52.63,1,-0.6199999999999974
28490,2021-09-27 00:00:00,RCA_CHICAMOCHA_BOY_SOGAMOSO_PTE.CHAMEZA [24037290],BOYACÁ,SOGAMOSO,5.759888889,-72.90652778,0.0,54.46,54.18,1,-0.28000000000000114
28491,2021-09-28 00:00:00,RCA_CHICAMOCHA_BOY_TIBASOSA_SAN RAFAEL [24037190],BOYACÁ,TIBASOSA,5.807611111,-73.01380556,0.0,53.41,52.86,1,-0.5499999999999972
28492,2021-09-24 00:00:00,RCA_LEBRIJA_SAN_SABANA DE TORRES_SAN RAFAEL [23197370],SANTANDER,SABANA DE TORRES,7.578055556,-73.56055556,32.37,55.97,55.92,1,-0.04999999999999716
28493,2021-09-25 00:00:00,LEBRIJA_SAN_LEBRIJA_ANGOSTURAS [23197400],SANTANDER,LEBRIJA,7.335277778,-73.33083333,32.56,56.63,56.62,1,-0.010000000000005116
28494,2021-09-26 00:00:00,LEBRIJA_SAN_PUERTO WILCHES_SAN JUAN DE LOS CHORROS  [2319700096],SANTANDER,PUERTO WILCHES,7.692805556,-73.774055556,33.25,56.99,56.99,1,0.0
28495,2021-09-27 00:00:00,LEBRIJA_CES_AGUACHICA_DESEMBOCADURA RIO LEBRIJA,CESAR,AGUACHICA,8.131111111,-73.77305556,0.0,55.97,55.92,1,-0.04999999999999716
28496,2021-09-28 00:00:00,RCA_MAGDALENA_CUN_NARINO_NARINO [21237010],CUNDINAMARCA,NARIÑO,4.387777778,-74.838375,0.0,55.97,55.92,1,-0.04999999999999716
28497,2021-09-29 00:00:00,RCA_NEGRO_CUN_PUERTO SALGAR_PTO.LIBRE [23067040],CUNDINAMARCA,PUERTO SALGAR,5.759222222,-74.63175,32.85,56.58,56.57,1,-0.00999999999999801
28498,2021-09-28 00:00:00,MAGDALENA_SAN_PUERTO WILCHES_SITIO NUEVO R-11 [23187280],SANTANDER,PUERTO WILCHES,7.784,-73.80191667,32.88,56.79,56.78,1,-0.00999999999999801
28499,2021-09-30 00:00:00,MAGDALENA_BOL_SAN PABLO_SAN PABLO RIO MAGDALENA  - AUT [23207040],BOLÍVAR,SAN PABLO,7.480333333,-73.918555556,0.0,56.38,56.36,1,-0.020000000000003126
28500,2021-10-01 00:00:00,MAGDALENA_SAN_PUERTO WILCHES_PTO.WILCHES [23187010],SANTANDER,PUERTO WILCHES,7.344388889,-73.90505556,27.77,56.54,56.53,1,-0.00999999999999801
28501,2021-10-01 00:00:00,RCA_COELLO_TOL_SAN LUIS_PAYANDE [21217070],TOLIMA,SAN LUIS,4.3013407,-75.0903693,33.26,56.88,56.88,1,0.0
28502,2021-09-29 00:00:00,CIMITARRA_BOL_SAN PABLO_DESEMBOCADURA RIO CIMITARRA,BOLÍVAR,SAN PABLO,7.4675,-73.92388889,30.7,56.44,56.43,1,-0.00999999999999801
28503,2021-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,32.99,56.64,56.64,1,0.0
28504,2021-10-03 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,0.0,51.02,49.35,1,-1.6700000000000017
28506,2021-09-29 00:00:00,RCA_CHICAMOCHA_BOY_PAZ DE RIO_PAZ DE RIO [24037510],BOYACÁ,PAZ DE RIO,5.9877472,-72.744522222,0.0,54.38,54.08,1,-0.30000000000000426
28507,2021-09-30 00:00:00,RCA_CHICAMOCHA_BOY_COVARACHIA_CAPITANEJO [24037390],SANTANDER,CAPITANEJO,6.5124028,-72.692761111,33.28,57.06,57.06,1,0.0
28508,2021-10-02 00:00:00,RCA_DE ORO_SAN_GIRON_PALOGORDO [23197690],SANTANDER,GIRÓN,6.969166667,-73.13055556,0.0,55.15,55.0,1,-0.14999999999999858
28509,2021-10-02 00:00:00,RCA_SOGAMOSO_SAN_PUERTO WILCHES_PTE.SOGAMOSO [24067020],SANTANDER,PUERTO WILCHES,7.244166667,-73.7875,0.0,55.66,55.58,1,-0.0799999999999983
28510,2021-10-03 00:00:00,RCA_VETAS_SAN_SURATA_PUENTE PANEGA [23197270],SANTANDER,SURATÁ,7.341111111,-72.99,0.0,55.66,55.58,1,-0.0799999999999983
28511,2021-10-03 00:00:00,SOGAMOSO_SAN_PUERTO WILCHES_DESEMBOCADURA RIO SOGAMOSO,SANTANDER,PUERTO WILCHES,2.971777778,-73.91583333,0.0,55.52,55.43,1,-0.09000000000000341
28512,2021-10-04 00:00:00,RCA_SURATA_SAN_BUCARAMANGA_MAJADAS [23197700],SANTANDER,BUCARAMANGA,7.160277778,-73.09305556,32.11,56.54,56.53,1,-0.00999999999999801
28513,2021-10-04 00:00:00,RCA_MAGDALENA_SAN_BARRANCABERMEJA_BARRANCABERMEJA [23157030],SANTANDER,BARRANCABERMEJA,7.060194444,-73.876,32.97,56.79,56.78,1,-0.00999999999999801
28515,2021-10-05 00:00:00,LEBRIJA_SAN_GIRON_CAFE MADRID [23197290],SANTANDER,GIRÓN,7.17,-73.15,32.37,56.38,56.36,1,-0.020000000000003126
28516,2021-10-07 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,33.29,57.07,57.07,1,0.0
28517,2021-10-05 00:00:00,CARARE_SAN_PUERTO PARRA_DESEMBOCADURA RIO CARARE,SANTANDER,PUERTO PARRA,6.778055556,-74.10333333,33.18,56.92,56.91,1,-0.010000000000005116
28518,2021-10-06 00:00:00,RCA_OPON_SAN_SIMACOTA_PTE.FERROCARRIL [23147020],SANTANDER,SIMACOTA,6.773611111,-73.935,33.23,56.93,56.93,1,0.0
28519,2021-10-05 00:00:00,MIRA_NAR_TUMACO_SAN JUAN [51027060],NARIÑO,TUMACO,1.423888889,-78.67027778,27.08,56.38,56.36,1,-0.020000000000003126
28520,2021-10-06 00:00:00,GUIZA_NAR_RICAURTE_PIPIGUAY [51027050],NARIÑO,RICAURTE,1.236944444,-78.09722222,0.0,54.08,53.71,1,-0.36999999999999744
28521,2021-10-06 00:00:00,SAN ALBERTO_CES_SAN ALBERTO_EL HOYO [23197410],CESAR,SAN ALBERTO,7.684722222,-73.50888889,33.15,56.77,56.77,1,0.0
28522,2021-10-07 00:00:00,OPON_SAN_BARRANCABERMEJA_DESEMBOCADURA RIO OPON,SANTANDER,BARRANCABERMEJA,6.959889,-73.886806,33.21,56.95,56.95,1,0.0
28523,2021-10-07 00:00:00,RCA_DE ORO_SAN_PIEDECUESTA_PIEDECUESTANA [2319700100],SANTANDER,PIEDECUESTA,6.993072222,-73.035469444,0.0,52.86,52.1,1,-0.759999999999998
28524,2021-10-07 00:00:00,BLANCO_NAR_CUASPUD_CARLOSAMA [52057040],NARIÑO,CUASPUD (CARLOSAMA),0.844166667,-77.68588889,0.0,48.21,44.15,1,-4.060000000000002
28525,2021-10-08 00:00:00,RCA_PAEZ_HUI_TESALIA_PAICOL [21057060],HUILA,TESALIA,2.46,-75.76,0.0,54.38,54.08,1,-0.30000000000000426
28526,2021-10-07 00:00:00,GUAITARA/QDA.DE EL MORRO_NAR_IPIALES_PTE.RUMICHACA [52057100],NARIÑO,IPIALES,0.813786111,-77.66197778,0.0,47.4,42.36,1,-5.039999999999999
28527,2021-10-08 00:00:00,CÑO.SAN SILVESTRE_SAN_BARRANCABERMEJA_PTE.FERROCARRIL CGA.SAN SILVESTRE [24057070],SANTANDER,BARRANCABERMEJA,7.109444444,-73.85472222,0.0,84.66,84.36,1,-0.29999999999999716
28528,2021-10-09 00:00:00,RCA_CARARE_SAN_CIMITARRA_STA.ROSA [23127060],SANTANDER,CIMITARRA,6.291944444,-74.09833333,33.09,56.7,56.69,1,-0.010000000000005116
28529,2021-10-10 00:00:00,RCA_LA COLORADA_SAN_SIMACOTA_AYACUCHO [23147040],SANTANDER,SIMACOTA,6.855805556,-73.76933333,33.23,56.99,56.98,1,-0.010000000000005116
28530,2021-10-12 00:00:00,RCA_QDA.RINCON_CUN_LA CALERA_QDA.RINCON [35027500],CUNDINAMARCA,LA CALERA,4.664944444,-73.85738889,0.0,74.92,31.17,1,-43.75
28531,2021-10-12 00:00:00,RCA_CALOSTROS_CUN_LA CALERA_CALOSTROS BAJO [35027510],CUNDINAMARCA,LA CALERA,4.6645,-73.863083333,0.0,46.81,40.97,1,-5.840000000000003
28532,2021-10-08 00:00:00,RCA_SOGAMOSO_SAN_LOS SANTOS_EL JUNCAL [2405700149],SANTANDER,LOS SANTOS,6.793777778,-73.198638889,33.28,57.03,57.03,1,0.0
28533,2021-10-10 00:00:00,RCA_CHICAMOCHA_SAN_JORDAN_JORDAN EL [24037360],SANTANDER,LOS SANTOS,6.749722222,-73.09666667,33.31,57.09,57.09,1,0.0
28534,2021-10-11 00:00:00,RCA_FONCE_SAN_SAN GIL_SAN GIL [24027010],SANTANDER,SAN GIL,6.546666667,-73.12805556,32.82,56.44,56.43,1,-0.00999999999999801
28535,2021-10-13 00:00:00,BOGOTA_CUN_CHIA_PTE.EL COMUN,CUNDINAMARCA,CHÍA,4.863694444,-74.02911111,0.0,0.0,0.0,0,0.0
28536,2021-10-13 00:00:00,BOGOTA_CUN_CHIA_FRENTE HACIENDA DARIEN,CUNDINAMARCA,CHÍA,4.829701,-74.070881,0.0,0.0,0.0,0,0.0
28537,2021-10-13 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,56.31,56.28,1,-0.030000000000001137
28537,2021-10-14 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,56.31,56.28,1,-0.030000000000001137
28538,2021-10-13 00:00:00,BOGOTA_CUN_BOGOTA_CORTIJO EL 37,CUNDINAMARCA,BOGOTÁ D.C.,4.729092,-74.126761,0.0,0.0,0.0,0,0.0
28539,2021-10-08 00:00:00,RCA_NEGRO_ANT_RIONEGRO_PTE.REAL [23087150],ANTIOQUIA,RIONEGRO,6.143472222,-75.37994444,0.0,52.86,52.1,1,-0.759999999999998
28540,2021-10-12 00:00:00,RCA_SUAREZ_SAN_PUENTE NACIONAL_PTE.NACIONAL [24017590],SANTANDER,PUENTE NACIONAL,5.872777778,-73.67777778,29.76,56.38,56.36,1,-0.020000000000003126
28541,2021-10-13 00:00:00,RCA_HACHA_CAQ_FLORENCIA_FLORENCIA [44037060],CAQUETA,FLORENCIA,1.621166667,-75.61922222,0.0,53.06,52.38,1,-0.6799999999999997
28542,2021-10-14 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,57.29,54.62,54.38,1,-0.23999999999999488
28543,2021-10-14 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,21.57,55.97,55.92,1,-0.04999999999999716
28544,2021-10-14 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,49.79,56.61,56.61,1,0.0
28545,2021-10-15 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,33.28,57.03,57.03,1,0.0
28546,2021-10-13 00:00:00,RCA_OTUN_RIS_SANTA ROSA DE CABAL_BANANERA LA 6-909 [26137110],RISARALDA,PEREIRA,4.773388889,-75.63305556,0.0,45.4,0.0,1,-45.4
28546,2021-10-15 00:00:00,RCA_OTUN_RIS_SANTA ROSA DE CABAL_BANANERA LA 6-909 [26137110],RISARALDA,PEREIRA,4.773388889,-75.63305556,0.0,45.4,0.0,1,-45.4
28547,2021-10-22 00:00:00,RCA_CAUCA_CAL_NEIRA_IRRA [26167070],CALDAS,NEIRA,5.268305556,-75.66419444,33.01,56.87,56.86,1,-0.00999999999999801
28548,2021-10-22 00:00:00,RCA_CHINCHINA_CAL_MANIZALES_RETIRO EL [26157020],CALDAS,PALESTINA,5.126777778,-75.67119444,0.0,54.28,53.97,1,-0.3100000000000023
28549,2021-10-25 00:00:00,RCA_DE ORO_SAN_PIEDECUESTA_PIEDECUESTANA [2319700100],SANTANDER,PIEDECUESTA,6.993072222,-73.035469444,0.0,52.1,51.02,1,-1.0799999999999983
28556,2021-10-26 00:00:00,RCA_DE ORO_SAN_GIRON_PALOGORDO [23197690],SANTANDER,GIRÓN,6.969166667,-73.13055556,0.0,52.1,51.02,1,-1.0799999999999983
28558,2021-10-27 00:00:00,SAN ALBERTO_CES_SAN ALBERTO_EL HOYO [23197410],CESAR,SAN ALBERTO,7.684722222,-73.50888889,33.25,56.99,56.98,1,-0.010000000000005116
28559,2021-10-28 00:00:00,RCA_SURATA_SAN_BUCARAMANGA_MAJADAS [23197700],SANTANDER,BUCARAMANGA,7.160277778,-73.09305556,33.06,56.82,56.81,1,-0.00999999999999801
28560,2021-10-28 00:00:00,RCA_PAMPLONITA_NOR_CHINACOTA_LA DONJUANA [16017020],NORTE DE SANTANDER,CHINÁCOTA,7.687972222,-72.60547222,42.52,56.82,56.81,1,-0.00999999999999801
28561,2021-10-29 00:00:00,RCA_VETAS_SAN_SURATA_PUENTE PANEGA [23197270],SANTANDER,SURATÁ,7.341111111,-72.99,31.94,56.5,56.48,1,-0.020000000000003126
28562,2021-10-30 00:00:00,LEBRIJA_SAN_GIRON_CAFE MADRID [23197290],SANTANDER,GIRÓN,7.17,-73.15,76.2,56.04,56.0,1,-0.03999999999999915
28563,2021-10-30 00:00:00,RCA_GUATIQUIA_MET_VILLAVICENCIO_PTE.ABADIA [35037100],META,VILLAVICENCIO,4.235333333,-73.63536111,33.24,57.0,57.0,1,0.0
28564,2021-10-31 00:00:00,RCA_CHICAMOCHA_SAN_JORDAN_JORDAN EL [24037360],SANTANDER,LOS SANTOS,6.749722222,-73.09666667,74.26,57.09,57.09,1,0.0
28565,2021-11-01 00:00:00,RCA_FONCE_SAN_SAN GIL_SAN GIL [24027010],SANTANDER,SAN GIL,6.546666667,-73.12805556,32.76,56.64,56.64,1,0.0
28566,2021-11-02 00:00:00,RCA_SOGAMOSO_SAN_LOS SANTOS_EL JUNCAL [2405700149],SANTANDER,LOS SANTOS,6.793777778,-73.198638889,33.21,56.97,56.97,1,0.0
28570,2021-11-02 00:00:00,RCA_PAMPLONITA_NOR_CUCUTA_AGUAS CLARAS [16017010],NORTE DE SANTANDER,CÚCUTA,8.233611111,-72.41722222,74.44,57.12,57.12,1,0.0
28571,2021-11-04 00:00:00,RCA_CHICAMOCHA_BOY_SOGAMOSO_PTE.CHAMEZA [24037290],BOYACÁ,SOGAMOSO,5.759888889,-72.90652778,30.39,56.44,56.43,1,-0.00999999999999801
28572,2021-11-03 00:00:00,RCA_SUAREZ_SAN_PUENTE NACIONAL_PTE.NACIONAL [24017590],SANTANDER,PUENTE NACIONAL,5.872777778,-73.67777778,0.0,56.38,56.36,1,-0.020000000000003126
28573,2021-11-05 00:00:00,RCA_CHICAMOCHA_BOY_TIBASOSA_SAN RAFAEL [24037190],BOYACÁ,TIBASOSA,5.807611111,-73.01380556,0.0,85.8,85.7,1,-0.09999999999999432
28574,2021-11-05 00:00:00,RCA_COMBEIMA_TOL_IBAGUE_MONTEZUMA [21217180],TOLIMA,IBAGUÉ,4.4819444,-75.28611111,31.54,56.04,56.0,1,-0.03999999999999915
28575,2021-11-06 00:00:00,RCA_CHICAMOCHA_BOY_PAZ DE RIO_PAZ DE RIO [24037510],BOYACÁ,PAZ DE RIO,5.9877472,-72.744522222,0.0,56.22,56.19,1,-0.030000000000001137
28576,2021-11-07 00:00:00,RCA_CHICAMOCHA_BOY_COVARACHIA_CAPITANEJO [24037390],SANTANDER,CAPITANEJO,6.5124028,-72.692761111,33.19,57.0,57.0,1,0.0
28583,2021-11-08 00:00:00,RCA_LEBRIJA_SAN_SABANA DE TORRES_SAN RAFAEL [23197370],SANTANDER,SABANA DE TORRES,7.578055556,-73.56055556,33.1,56.5,56.48,1,-0.020000000000003126
28584,2021-11-09 00:00:00,LEBRIJA_SAN_LEBRIJA_ANGOSTURAS [23197400],SANTANDER,LEBRIJA,7.335277778,-73.33083333,32.6,56.22,56.19,1,-0.030000000000001137
28585,2021-11-10 00:00:00,LEBRIJA_SAN_PUERTO WILCHES_SAN JUAN DE LOS CHORROS  [2319700096],SANTANDER,PUERTO WILCHES,7.692805556,-73.774055556,33.22,56.92,56.91,1,-0.010000000000005116
28586,2021-11-10 00:00:00,RCA_COELLO_TOL_SAN LUIS_PAYANDE [21217070],TOLIMA,SAN LUIS,4.3013407,-75.0903693,33.26,57.03,57.03,1,0.0
28587,2021-11-11 00:00:00,LEBRIJA_CES_AGUACHICA_DESEMBOCADURA RIO LEBRIJA,CESAR,AGUACHICA,8.131111111,-73.77305556,0.0,55.15,55.0,1,-0.14999999999999858
28592,2021-11-12 00:00:00,MAGDALENA_SAN_PUERTO WILCHES_SITIO NUEVO R-11 [23187280],SANTANDER,PUERTO WILCHES,7.784,-73.80191667,33.21,56.99,56.98,1,-0.010000000000005116
28593,2021-11-14 00:00:00,CIMITARRA_BOL_SAN PABLO_DESEMBOCADURA RIO CIMITARRA,BOLÍVAR,SAN PABLO,7.4675,-73.92388889,0.0,86.75,86.74,1,-0.010000000000005116
28594,2021-11-15 00:00:00,MAGDALENA_BOL_SAN PABLO_SAN PABLO RIO MAGDALENA  - AUT [23207040],BOLÍVAR,SAN PABLO,7.480333333,-73.918555556,33.19,56.95,56.95,1,0.0
28595,2021-11-16 00:00:00,MAGDALENA_SAN_PUERTO WILCHES_PTO.WILCHES [23187010],SANTANDER,PUERTO WILCHES,7.344388889,-73.90505556,33.15,56.87,56.86,1,-0.00999999999999801
28596,2021-11-17 00:00:00,RCA_SOGAMOSO_SAN_PUERTO WILCHES_PTE.SOGAMOSO [24067020],SANTANDER,PUERTO WILCHES,7.244166667,-73.7875,0.0,55.97,55.92,1,-0.04999999999999716
28599,2021-11-18 00:00:00,SOGAMOSO_SAN_PUERTO WILCHES_DESEMBOCADURA RIO SOGAMOSO,SANTANDER,PUERTO WILCHES,2.971777778,-73.91583333,0.0,55.97,55.92,1,-0.04999999999999716
28600,2021-11-19 00:00:00,CARARE_SAN_PUERTO PARRA_DESEMBOCADURA RIO CARARE,SANTANDER,PUERTO PARRA,6.778055556,-74.10333333,33.16,56.82,56.81,1,-0.00999999999999801
28601,2021-11-20 00:00:00,OPON_SAN_BARRANCABERMEJA_DESEMBOCADURA RIO OPON,SANTANDER,BARRANCABERMEJA,6.959889,-73.886806,32.87,87.08,87.08,1,0.0
28602,2021-11-21 00:00:00,RCA_OPON_SAN_SIMACOTA_PTE.FERROCARRIL [23147020],SANTANDER,SIMACOTA,6.773611111,-73.935,32.99,56.99,56.98,1,-0.010000000000005116
28603,2021-11-22 00:00:00,RCA_MAGDALENA_SAN_BARRANCABERMEJA_BARRANCABERMEJA [23157030],SANTANDER,BARRANCABERMEJA,7.060194444,-73.876,33.03,56.88,56.88,1,0.0
28604,2021-11-23 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,76.42,57.06,57.06,1,0.0
28605,2021-11-24 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,53.12,56.17,56.13,1,-0.03999999999999915
28606,2021-11-24 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,49.18,57.01,57.01,1,0.0
28607,2021-11-24 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,53.29,57.06,57.06,1,0.0
28609,2021-11-25 00:00:00,BOGOTA_CUN_CHIA_PTE.EL COMUN,CUNDINAMARCA,CHÍA,4.863694444,-74.02911111,0.0,0.0,0.0,0,0.0
28610,2021-11-25 00:00:00,BOGOTA_CUN_CHIA_FRENTE HACIENDA DARIEN,CUNDINAMARCA,CHÍA,4.829701,-74.070881,0.0,0.0,0.0,0,0.0
28611,2021-11-25 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,55.15,55.0,1,-0.14999999999999858
28612,2021-11-25 00:00:00,BOGOTA_CUN_BOGOTA_CORTIJO EL 37,CUNDINAMARCA,BOGOTÁ D.C.,4.729092,-74.126761,0.0,0.0,0.0,0,0.0
28640,2021-11-23 00:00:00,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],META,PUERTO LÓPEZ,4.103019444,-72.936383333,33.18,56.9,56.9,1,0.0
28641,2021-11-23 00:00:00,CÑO.SAN SILVESTRE_SAN_BARRANCABERMEJA_PTE.FERROCARRIL CGA.SAN SILVESTRE [24057070],SANTANDER,BARRANCABERMEJA,7.109444444,-73.85472222,0.0,87.17,86.9,1,-0.269999999999996
28642,2021-11-24 00:00:00,RCA_LA COLORADA_SAN_SIMACOTA_AYACUCHO [23147040],SANTANDER,SIMACOTA,6.855805556,-73.76933333,33.29,87.65,87.65,1,0.0
28663,2021-11-25 00:00:00,RCA_CARARE_SAN_CIMITARRA_STA.ROSA [23127060],SANTANDER,CIMITARRA,6.291944444,-74.09833333,33.04,56.8,56.8,1,0.0
28707,2022-02-21 00:00:00,BOGOTA_CUN_CHIA_PTE.EL COMUN,CUNDINAMARCA,CHÍA,4.863694444,-74.02911111,0.0,0.0,0.0,0,0.0
28708,2022-02-21 00:00:00,BOGOTA_CUN_CHIA_FRENTE HACIENDA DARIEN,CUNDINAMARCA,CHÍA,4.829701,-74.070881,0.0,0.0,0.0,0,0.0
28709,2022-02-21 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,54.69,54.46,1,-0.22999999999999687
28710,2022-02-21 00:00:00,BOGOTA_CUN_BOGOTA_CORTIJO EL 37,CUNDINAMARCA,BOGOTÁ D.C.,4.729092,-74.126761,0.0,0.0,0.0,0,0.0
28715,2022-02-22 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,60.9,55.83,55.77,1,-0.05999999999999517
28716,2022-02-22 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,50.75,57.09,57.09,1,0.0
28717,2022-02-22 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,78.77,57.12,57.12,1,0.0
28718,2022-02-23 00:00:00,RCA_MAGDALENA_CUN_NARINO_NARINO [21237010],CUNDINAMARCA,NARIÑO,4.387777778,-74.838375,33.19,56.79,56.78,1,-0.00999999999999801
28719,2022-02-24 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,77.34,57.11,57.11,1,0.0
28720,2022-02-24 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,33.21,56.85,56.85,1,0.0
28721,2022-02-25 00:00:00,RCA_NEGRO_CUN_PUERTO SALGAR_PTO.LIBRE [23067040],CUNDINAMARCA,PUERTO SALGAR,5.759222222,-74.63175,76.43,57.1,57.1,1,0.0
28729,2022-03-14 00:00:00,RCA_SOGAMOSO_SAN_LOS SANTOS_EL JUNCAL [2405700149],SANTANDER,LOS SANTOS,6.793777778,-73.198638889,33.13,56.93,56.93,1,0.0
28730,2022-03-15 00:00:00,RCA_CHICAMOCHA_SAN_JORDAN_JORDAN EL [24037360],SANTANDER,LOS SANTOS,6.749722222,-73.09666667,33.28,57.07,57.07,1,0.0
28731,2022-03-16 00:00:00,RCA_FONCE_SAN_SAN GIL_SAN GIL [24027010],SANTANDER,SAN GIL,6.546666667,-73.12805556,0.0,55.78,55.71,1,-0.07000000000000028
28732,2022-03-18 00:00:00,RCA_CHICAMOCHA_BOY_COVARACHIA_CAPITANEJO [24037390],SANTANDER,CAPITANEJO,6.5124028,-72.692761111,33.08,56.92,56.91,1,-0.010000000000005116
28733,2022-03-22 00:00:00,RCA_DE ORO_SAN_GIRON_PALOGORDO [23197690],SANTANDER,GIRÓN,6.969166667,-73.13055556,0.0,55.15,55.0,1,-0.14999999999999858
28734,2022-03-20 00:00:00,RCA_SUAREZ_SAN_PUENTE NACIONAL_PTE.NACIONAL [24017590],SANTANDER,PUENTE NACIONAL,5.872777778,-73.67777778,32.74,56.7,56.69,1,-0.010000000000005116
28735,2022-03-21 00:00:00,RCA_CARARE_SAN_CIMITARRA_STA.ROSA [23127060],SANTANDER,CIMITARRA,6.291944444,-74.09833333,33.24,56.95,56.95,1,0.0
28736,2022-03-22 00:00:00,RCA_OPON_SAN_SIMACOTA_PTE.FERROCARRIL [23147020],SANTANDER,SIMACOTA,6.773611111,-73.935,31.82,56.64,56.64,1,0.0
28737,2022-03-23 00:00:00,RCA_DE ORO_SAN_PIEDECUESTA_PIEDECUESTANA [2319700100],SANTANDER,PIEDECUESTA,6.993072222,-73.035469444,0.0,52.1,51.02,1,-1.0799999999999983
